head_id	seqid	start	end	strand	motherlength	length	neighbor_gene	relative_position	distance	correlation	transcription	repetitions	gene_start	gene_end	gene_strand	gene_length	gene_transcription	same_strand	gene_stream	head_stream
head27545	SM_V7_1	54130305	54130405	+	324	100	Smp_332500	olap	0.0	0.9864518809665702	2.043073192868955	0.0	54109165.0	54130980.0	-	21815	1.1617493150473122	False	olap	olap
head27554	SM_V7_ZW	54171700	54171800	+	966	100	Smp_210510	olap	0.0		0.6136197129259944	0.0	54086641.0	54205292.0	-	118651	1.6278299542215215	False	olap	olap
head27558	SM_V7_1	54190972	54191072	-	223	100	Smp_346560	olap	0.0		0.0	0.0	54187555.0	54198510.0	-	10955	0.05279835068191071	True	olap	olap
head27559	SM_V7_1	54195482	54195582	-	485	100	Smp_346560	olap	0.0		0.0	0.0	54187555.0	54198510.0	-	10955	0.05279835068191071	True	olap	olap
head27560	SM_V7_1	54206488	54206588	-	3193	100	Smp_154680	hg	7304.0		0.3068098564629972	0.0	54213892.0	54219350.0	-	5458	0.6319200729001041	True	gh	gh
head27563	SM_V7_1	54234168	54234268	+	3189	100	Smp_154670	hg	886.0		0.0	0.0	54235154.0	54240097.0	+	4943	15.688627737631311	True	hg	hg
head27574	SM_V7_ZW	54298350	54298450	+	526	100	Smp_323600	hg	8816.0		0.9204295693889916	0.0	54307266.0	54308050.0	+	784	0.0	True	hg	hg
head27575	SM_V7_1	54314269	54314369	-	488	100	Smp_319490	gh	3209.0		1.456130383913771	0.0	54308914.0	54311060.0	-	2146	0.49991582592669026	True	hg	hg
head27579	SM_V7_1	54318184	54318284	-	160	100	Smp_319490	gh	7124.0		3.870031259322258	0.0	54308914.0	54311060.0	-	2146	0.49991582592669026	True	hg	hg
head27580	SM_V7_ZW	54322958	54323058	+	337	100	Smp_344840	olap	0.0		1.1493205274507736	0.0	54316117.0	54342332.0	-	26215	0.6996174313476805	False	olap	olap
head27581	SM_V7_ZW	54327370	54327470	+	187	100	Smp_344840	olap	0.0		0.3068098564629972	0.0	54316117.0	54342332.0	-	26215	0.6996174313476805	False	olap	olap
head27585	SM_V7_1	54358922	54359022	+	1370	100	Smp_154650	gh	2922.0		0.0	0.0	54326673.0	54356000.0	-	29327	21.574330220798952	False	hg	gh
head27594	SM_V7_ZW	54483614	54483714	+	3189	100	Smp_157150	olap	0.0	0.32200127426658204	5.44054056321897	1.0	54476944.0	54504079.0	-	27135	25.15474132284202	False	olap	olap
head27596	SM_V7_1	54489847	54489947	-	70	100	Smp_060480	olap	0.0	0.2765440066649417	1.6349309591765875	0.0	54465720.0	54499264.0	+	33544	11.76149913546282	False	olap	olap
head27598	SM_V7_ZW	54505861	54505961	-	570	100	Smp_157160	olap	0.0	0.7928505000135514	12.586857524068602	0.0	54504183.0	54519757.0	+	15574	36.86063079700459	False	olap	olap
head27600	SM_V7_1	54508810	54508910	+	113	100	Smp_092780	olap	0.0	0.6529840049445891	15.184285118169267	0.0	54505925.0	54509224.0	+	3299	121.46560144991518	True	olap	olap
head27601	SM_V7_1	54515045	54515145	-	749	100	Smp_092770	olap	0.0	0.3076896382859317	113.80599179312365	0.0	54510436.0	54528236.0	-	17800	75.4042921069704	True	olap	olap
head27610	SM_V7_1	54571643	54571743	+	923	100	Smp_210810	olap	0.0	0.6403595131691183	3.965173856392822	0.0	54559388.0	54574653.0	+	15265	26.701462665261904	True	olap	olap
head27611	SM_V7_1	54572951	54573051	-	627	100	Smp_210810	olap	0.0	0.7625394236064434	20.864737302176373	0.0	54559388.0	54574653.0	+	15265	26.701462665261904	False	olap	olap
head27637	SM_V7_1	54756767	54756867	+	102	100	Smp_068060	olap	0.0	-0.04518669032631152	11.87854202649812	0.0	54737760.0	54761224.0	+	23464	52.76155355956339	True	olap	olap
head27651	SM_V7_1	54943451	54943551	+	194	100	Smp_159050	olap	0.0		0.0	0.0	54899952.0	54960749.0	-	60797	2.731353745671562	False	olap	olap
head27658	SM_V7_ZW	55031107	55031207	-	1107	100	Smp_046130	gh	6878.0		0.3068098564629972	0.0	55012578.0	55024229.0	-	11651	13.851782998743861	True	hg	hg
head27659	SM_V7_ZW	55035793	55035893	-	433	100	Smp_046130	gh	11564.0		0.5793352394621382	0.0	55012578.0	55024229.0	-	11651	13.851782998743861	True	hg	hg
head27664	SM_V7_1	55072052	55072152	+	2037	100	Smp_158450	olap	0.0	0.3889259577672294	34.77399244844459	0.0	55049133.0	55095457.0	+	46324	36.45104756216512	True	olap	olap
head27671	SM_V7_1	55134776	55134876	-	182	100	Smp_067140	olap	0.0	0.8091288658685016	7.004402434703758	0.0	55105353.0	55136030.0	+	30677	31.5850009561466	False	olap	olap
head27674	SM_V7_1	55156409	55156509	+	1119	100	Smp_158460	olap	0.0	0.8774089756772718	23.210661919637488	0.0	55144203.0	55159377.0	+	15174	8.079080004138516	True	olap	olap
head27678	SM_V7_1	55172295	55172395	+	1284	100	Smp_158480	olap	0.0		0.0	0.0	55166002.0	55207709.0	-	41707	0.12137068453960201	False	olap	olap
head27683	SM_V7_ZW	55219761	55219861	-	115	100	Smp_046060	olap	0.0	0.7358310351149812	4.136217770460585	0.0	55207383.0	55241627.0	+	34244	76.60142229744217	False	olap	olap
head27688	SM_V7_1	55237581	55237681	+	257	100	Smp_158490	hg	25752.0		0.9204295693889916	0.0	55263433.0	55287101.0	+	23668	3.3896738685492345	True	hg	hg
head27703	SM_V7_1	55306161	55306261	-	529	100	Smp_212840	hg	6833.0		0.0	0.0	55313094.0	55330107.0	+	17013	9.5689390711815	False	hg	gh
head27708	SM_V7_ZW	55350296	55350396	-	294	100	Smp_045990	hg	16647.0		0.3068098564629972	0.0	55367043.0	55405508.0	-	38465	1.567151724701938	True	gh	gh
head27710	SM_V7_1	55358041	55358141	+	3186	100	Smp_344950	olap	0.0		0.3068098564629972	0.0	55351367.0	55364742.0	-	13375	4.796922235661012	False	olap	olap
head27713	SM_V7_1	55380755	55380855	-	814	100	Smp_158520	olap	0.0		0.0	0.0	55372715.0	55397260.0	+	24545	0.8068143434356474	False	olap	olap
head27714	SM_V7_ZW	55388627	55388727	+	317	100	Smp_045990	olap	0.0		0.0	0.0	55367043.0	55405508.0	-	38465	1.567151724701938	False	olap	olap
head27715	SM_V7_1	55392692	55392792	-	439	100	Smp_158520	olap	0.0	0.8848306376233044	0.27194458900565555	0.0	55372715.0	55397260.0	+	24545	0.8068143434356474	False	olap	olap
head27716	SM_V7_1	55394922	55395022	+	519	100	Smp_158520	olap	0.0		0.0	0.0	55372715.0	55397260.0	+	24545	0.8068143434356474	True	olap	olap
head27718	SM_V7_ZW	55432713	55432813	-	431	100	Smp_045990	gh	27205.0		0.0	0.0	55367043.0	55405508.0	-	38465	1.567151724701938	True	hg	hg
head27719	SM_V7_ZW	55450906	55451006	+	870	100	Smp_045980	hg	9714.0		1.456130383913771	1.0	55460720.0	55483368.0	-	22648	20.832862299331822	False	gh	hg
head27721	SM_V7_ZW	55455608	55455708	+	360	100	Smp_045980	hg	5012.0	-0.01193122895123475	0.3068098564629972	0.0	55460720.0	55483368.0	-	22648	20.832862299331822	False	gh	hg
head27731	SM_V7_ZW	55530023	55530123	+	716	100	Smp_045960	olap	0.0	-0.10459506855698343	5.682149487802628	0.0	55510403.0	55534178.0	-	23775	14.58795947299404	False	olap	olap
head27734	SM_V7_1	55562934	55563034	-	258	100	Smp_196840	olap	0.0	0.43785965109868497	6.909852999953582	0.0	55553296.0	55612091.0	+	58795	7.9042816337240795	False	olap	olap
head27743	SM_V7_1	55595365	55595465	-	61	100	Smp_196840	olap	0.0	0.9979430641032504	0.5438891780113111	0.0	55553296.0	55612091.0	+	58795	7.9042816337240795	False	olap	olap
head27753	SM_V7_ZW	55648562	55648662	+	639	100	Smp_146840	olap	0.0	0.18399160857870145	2.395101269486963	0.0	55614175.0	55666228.0	-	52053	0.47205852920020086	False	olap	olap
head27756	SM_V7_ZW	55655906	55656006	+	222	100	Smp_146840	olap	0.0		0.0	0.0	55614175.0	55666228.0	-	52053	0.47205852920020086	False	olap	olap
head27761	SM_V7_ZW	55681601	55681701	+	157	100	Smp_146830	hg	10421.0		0.0	0.0	55692122.0	55719316.0	+	27194	1.9248856047640954	True	hg	hg
head27764	SM_V7_1	55690410	55690510	-	928	100	Smp_167590	olap	0.0	-0.3515504880931882	8.507798011838247	0.0	55676957.0	55699672.0	-	22715	11.984172541599628	True	olap	olap
head27768	SM_V7_ZW	55701679	55701779	-	3190	100	Smp_146830	olap	0.0	0.9097585071346124	3.518663394656914	0.0	55692122.0	55719316.0	+	27194	1.9248856047640954	False	olap	olap
head27769	SM_V7_ZW	55711983	55712083	+	3186	100	Smp_146830	olap	0.0	0.6938634387034768	1.92711212291635	0.0	55692122.0	55719316.0	+	27194	1.9248856047640954	True	olap	olap
head27781	SM_V7_ZW	55799679	55799779	-	2805	100	Smp_203720	gh	912.0		0.0	4.0	55786649.0	55798767.0	-	12118	1.7520874827810333	True	hg	hg
head27784	SM_V7_1	55811914	55812014	-	202	100	Smp_319580	hg	9976.0		0.27194458900565555	0.0	55821990.0	55822358.0	+	368	0.0738979861428412	False	hg	gh
head27796	SM_V7_ZW	55915425	55915525	+	869	100	Smp_343950	hg	9480.0		0.6136197129259944	1.0	55925005.0	55953767.0	-	28762	2.246614023216191	False	gh	hg
head27798	SM_V7_1	55919560	55919660	+	1381	100	Smp_083770	olap	0.0	0.2668842499868806	2.168321942440603	0.0	55910487.0	55981366.0	-	70879	0.240237853664801	False	olap	olap
head27806	SM_V7_ZW	55963620	55963720	-	272	100	Smp_045760	hg	8554.0		0.0	0.0	55972274.0	55985557.0	-	13283	10.475215008210858	True	gh	gh
head27808	SM_V7_1	55983565	55983665	-	281	100	Smp_083770	gh	2199.0		0.0	0.0	55910487.0	55981366.0	-	70879	0.240237853664801	True	hg	hg
head27812	SM_V7_1	55990635	55990735	+	253	100	Smp_083780	hg	5894.0		0.0	0.0	55996629.0	56011336.0	-	14707	44.70159488875078	False	gh	hg
head27821	SM_V7_ZW	56010272	56010372	-	1154	100	Smp_045750	gh	10615.0		0.0	0.0	55990000.0	55999657.0	-	9657	16.85387656837135	True	hg	hg
head27824	SM_V7_1	56023725	56023825	+	1568	100	Smp_083790	hg	1805.0		0.0	0.0	56025630.0	56038303.0	+	12673	10.688846784844515	True	hg	hg
head27831	SM_V7_1	56070394	56070494	+	398	100	Smp_167620	hg	19308.0		0.0	0.0	56089802.0	56090068.0	+	266	0.0	True	hg	hg
head27842	SM_V7_1	56111359	56111459	+	223	100	Smp_167620	gh	21291.0		0.0	0.0	56089802.0	56090068.0	+	266	0.0	True	gh	gh
head27845	SM_V7_1	56128767	56128867	+	649	100	Smp_167620	gh	38699.0		1.3536364186974292	0.0	56089802.0	56090068.0	+	266	0.0	True	gh	gh
head27852	SM_V7_1	56188599	56188699	+	673	100	Smp_301990	olap	0.0	0.5501160692446787	0.0	0.0	56174608.0	56300542.0	-	125934	0.7896766563435108	False	olap	olap
head27856	SM_V7_ZW	56206572	56206672	-	346	100	Smp_159450	hg	78125.0		0.0	0.0	56284797.0	56343152.0	-	58355	1.4125060997127903	True	gh	gh
head27859	SM_V7_ZW	56217002	56217102	-	598	100	Smp_159450	hg	67695.0		1.1586704789242763	0.0	56284797.0	56343152.0	-	58355	1.4125060997127903	True	gh	gh
head27862	SM_V7_ZW	56222174	56222274	-	286	100	Smp_159450	hg	62523.0		0.2043158912466557	0.0	56284797.0	56343152.0	-	58355	1.4125060997127903	True	gh	gh
head27863	SM_V7_ZW	56228239	56228339	-	417	100	Smp_159450	hg	56458.0	-0.3666563914434561	0.6129476737399671	0.0	56284797.0	56343152.0	-	58355	1.4125060997127903	True	gh	gh
head27870	SM_V7_ZW	56260176	56260276	-	390	100	Smp_159450	hg	24521.0		0.0	0.0	56284797.0	56343152.0	-	58355	1.4125060997127903	True	gh	gh
head27874	SM_V7_1	56274149	56274249	+	494	100	Smp_301990	olap	0.0		0.843464264869667	0.0	56174608.0	56300542.0	-	125934	0.7896766563435108	False	olap	olap
head27876	SM_V7_1	56295002	56295102	+	328	100	Smp_301990	olap	0.0	0.6793589714167128	0.0	0.0	56174608.0	56300542.0	-	125934	0.7896766563435108	False	olap	olap
head27878	SM_V7_1	56309378	56309478	+	168	100	Smp_301990	gh	8836.0		0.0	0.0	56174608.0	56300542.0	-	125934	0.7896766563435108	False	hg	gh
head27882	SM_V7_ZW	56328470	56328570	+	278	100	Smp_159450	olap	0.0		1.0877783560226222	0.0	56284797.0	56343152.0	-	58355	1.4125060997127903	False	olap	olap
head27883	SM_V7_ZW	56329488	56329588	+	298	100	Smp_159450	olap	0.0		0.6129476737399671	0.0	56284797.0	56343152.0	-	58355	1.4125060997127903	False	olap	olap
head27889	SM_V7_ZW	56380595	56380695	+	499	100	Smp_336650	hg	26061.0		0.0	0.0	56406756.0	56503826.0	-	97070	6.8536582591831126	False	gh	hg
head27890	SM_V7_ZW	56392537	56392637	-	740	100	Smp_336650	hg	14119.0		1.1575088909373055	0.0	56406756.0	56503826.0	-	97070	6.8536582591831126	True	gh	gh
head27891	SM_V7_ZW	56403287	56403387	-	429	100	Smp_336650	hg	3369.0	-0.203059268268804	4.67520100820431	0.0	56406756.0	56503826.0	-	97070	6.8536582591831126	True	gh	gh
head27894	SM_V7_ZW	56422521	56422621	+	3186	100	Smp_336650	olap	0.0	0.4241281299008725	1.1493205274507736	0.0	56406756.0	56503826.0	-	97070	6.8536582591831126	False	olap	olap
head27899	SM_V7_1	56459316	56459416	-	327	100	Smp_319610	olap	0.0		0.9204295693889916	0.0	56456126.0	56487932.0	+	31806	2.2953911259253723	False	olap	olap
head27901	SM_V7_1	56466425	56466525	+	612	100	Smp_319610	olap	0.0		0.0	0.0	56456126.0	56487932.0	+	31806	2.2953911259253723	True	olap	olap
head27902	SM_V7_1	56479590	56479690	+	835	100	Smp_319610	olap	0.0	0.8563256656962487	4.233129416334731	0.0	56456126.0	56487932.0	+	31806	2.2953911259253723	True	olap	olap
head27910	SM_V7_ZW	56521487	56521587	-	98	100	Smp_068840	olap	0.0	0.8535861654847353	11.155169241913104	0.0	56521405.0	56554856.0	-	33451	2.180488442078723	True	olap	olap
head27911	SM_V7_ZW	56531362	56531462	-	3193	100	Smp_068840	olap	0.0		0.0	0.0	56521405.0	56554856.0	-	33451	2.180488442078723	True	olap	olap
head27912	SM_V7_ZW	56564244	56564344	+	3190	100	Smp_345070	hg	1813.0		0.0	0.0	56566157.0	56586876.0	-	20719	0.21332445344012096	False	gh	hg
head27915	SM_V7_1	56583828	56583928	+	114	100	Smp_144590	hg	8551.0		0.3068098564629972	0.0	56592479.0	56718893.0	+	126414	1.802143511527571	True	hg	hg
head27925	SM_V7_ZW	56696478	56696578	+	174	100	Smp_341720	olap	0.0	0.8670990493844433	18.866505625161622	0.0	56690237.0	56705256.0	-	15019	4.334762377003654	False	olap	olap
head27931	SM_V7_1	56713834	56713934	+	812	100	Smp_144590	olap	0.0	0.8898281558423468	2.3173409578485527	0.0	56592479.0	56718893.0	+	126414	1.802143511527571	True	olap	olap
head27937	SM_V7_ZW	56781411	56781511	+	270	100	Smp_024000	gh	1255.0		0.3068098564629972	0.0	56739307.0	56780156.0	-	40849	7.414138178847154	False	hg	gh
head27942	SM_V7_1	56803970	56804070	-	3186	100	Smp_144560	olap	0.0	0.15705229108539626	2.069078057653738	0.0	56785039.0	56823842.0	+	38803	7.139422108519798	False	olap	olap
head27953	SM_V7_1	56864223	56864323	-	589	100	Smp_041050	olap	0.0	0.3576568365449413	18.722836836168042	0.0	56854719.0	56868721.0	+	14002	35.03157414507622	False	olap	olap
head27965	SM_V7_1	57002669	57002769	-	1383	100	Smp_144510	olap	0.0	-0.10825682902444288	2.706960125615886	0.0	56996377.0	57010542.0	+	14165	7.532878609360243	False	olap	olap
head27970	SM_V7_ZW	57033951	57034051	+	827	100	Smp_135200	hg	547.0	0.9672316456459736	7.837761215113839	0.0	57034598.0	57035604.0	+	1006	2.212567404349711	True	hg	hg
head27973	SM_V7_ZW	57046785	57046885	-	204	100	Smp_135210	hg	9868.0	0.13098556695403135	2.4089328991142565	0.0	57056753.0	57166517.0	+	109764	2.610337968122013	False	hg	gh
head27974	SM_V7_ZW	57050282	57050382	-	367	100	Smp_135210	hg	6371.0	0.011635177013712916	6.107893706148297	0.0	57056753.0	57166517.0	+	109764	2.610337968122013	False	hg	gh
head27975	SM_V7_1	57053101	57053201	+	579	100	Smp_144490	olap	0.0	0.6893185792067563	1.4306150679299319	0.0	57038096.0	57061853.0	-	23757	24.01019275452196	False	olap	olap
head27990	SM_V7_1	57173171	57173271	-	3184	100	Smp_319620	gh	17176.0		3.0764326503671233	0.0	57150597.0	57155995.0	+	5398	8.498367117142193	False	gh	hg
head27997	SM_V7_1	57197580	57197680	+	973	100	Smp_144470	hg	3568.0		0.6136197129259944	0.0	57201248.0	57205733.0	-	4485	37.44756460417313	False	gh	hg
head28000	SM_V7_ZW	57207644	57207744	+	273	100	Smp_323660	gh	6400.0		0.0	0.0	57184163.0	57201244.0	+	17081	3.208623527443273	True	gh	gh
head28015	SM_V7_1	57257093	57257193	-	2091	100	Smp_141480	olap	0.0		0.0	0.0	57246677.0	57260421.0	+	13744	0.835268650426605	False	olap	olap
head28016	SM_V7_1	57273199	57273299	-	3189	100	Smp_126530	hg	3658.0		0.0	0.0	57276957.0	57302531.0	+	25574	2.0949489986054326	False	hg	gh
head28019	SM_V7_ZW	57285871	57285971	+	696	100	Smp_135230	olap	0.0		0.8172635649866228	0.0	57269868.0	57298668.0	-	28800	0.3699908159423503	False	olap	olap
head28022	SM_V7_ZW	57297294	57297394	+	263	100	Smp_135230	olap	0.0	0.5055683082547751	1.1493205274507736	0.0	57269868.0	57298668.0	-	28800	0.3699908159423503	False	olap	olap
head28027	SM_V7_ZW	57360707	57360807	+	352	100	Smp_135250	gh	809.0	0.5873800687909599	3.193433033799221	0.0	57349518.0	57359898.0	-	10380	12.899915027651637	False	hg	gh
head28029	SM_V7_ZW	57392296	57392396	+	219	100	Smp_244390	olap	0.0	0.3487281232692907	0.27194458900565555	0.0	57383763.0	57396888.0	-	13125	1.7870777638500737	False	olap	olap
head28032	SM_V7_1	57441821	57441921	-	3186	100	Smp_008120	hg	20920.0		0.0	0.0	57462841.0	57476316.0	+	13475	9.229021744037714	False	hg	gh
head28033	SM_V7_ZW	57479365	57479465	-	3180	100	Smp_244380	olap	0.0		0.0	0.0	57400306.0	57496018.0	-	95712	11.81894698714145	True	olap	olap
head28040	SM_V7_ZW	57537389	57537489	+	75	100	Smp_084320	gh	14961.0		0.0	0.0	57497287.0	57522428.0	-	25141	6.296493520434202	False	hg	gh
head28043	SM_V7_ZW	57557849	57557949	+	555	100	Smp_084320	gh	35421.0		0.0	0.0	57497287.0	57522428.0	-	25141	6.296493520434202	False	hg	gh
head28044	SM_V7_ZW	57558995	57559095	-	313	100	Smp_314220	hg	34425.0		0.0	0.0	57593520.0	57597891.0	-	4371	52.95573329783168	True	gh	gh
head28049	SM_V7_ZW	57574789	57574889	+	514	100	Smp_314220	hg	18631.0		0.0	0.0	57593520.0	57597891.0	-	4371	52.95573329783168	False	gh	hg
head28056	SM_V7_ZW	57603890	57603990	+	361	100	Smp_135270	olap	0.0	-0.561980390831514	8.845386059988353	0.0	57599987.0	57637176.0	-	37189	7.11218603425622	False	olap	olap
head28067	SM_V7_1	57671055	57671155	-	649	100	Smp_302040	olap	0.0		0.0	0.0	57645800.0	57823642.0	+	177842	5.115990627888145	False	olap	olap
head28069	SM_V7_1	57703003	57703103	-	187	100	Smp_302040	olap	0.0		0.0	0.0	57645800.0	57823642.0	+	177842	5.115990627888145	False	olap	olap
head28080	SM_V7_1	57767755	57767855	-	832	100	Smp_302040	olap	0.0	0.19882339018306355	1.5621282378417476	0.0	57645800.0	57823642.0	+	177842	5.115990627888145	False	olap	olap
head28082	SM_V7_ZW	57775441	57775541	+	310	100	Smp_135300	olap	0.0		0.0	0.0	57774036.0	57810817.0	-	36781	0.79195992162404	False	olap	olap
head28094	SM_V7_ZW	57844236	57844336	-	326	100	Smp_135320	hg	32467.0		0.2043158912466557	0.0	57876803.0	57877577.0	+	774	1.078202197254006	False	hg	gh
head28098	SM_V7_ZW	57893453	57893553	+	525	100	Smp_244370	olap	0.0		0.27194458900565555	0.0	57878821.0	57986377.0	-	107556	1.0996407827389838	False	olap	olap
head28110	SM_V7_ZW	57956100	57956200	+	3183	100	Smp_244370	olap	0.0	0.4945222193996226	2.1005751822945333	0.0	57878821.0	57986377.0	-	107556	1.0996407827389838	False	olap	olap
head28114	SM_V7_1	58003671	58003771	-	3190	100	Smp_008290	olap	0.0	0.7692793508686578	0.8158337670169666	0.0	57996935.0	58056968.0	+	60033	5.827610023441553	False	olap	olap
head28123	SM_V7_ZW	58038292	58038392	+	209	100	Smp_244370	gh	51915.0	0.4250007678879838	0.0	0.0	57878821.0	57986377.0	-	107556	1.0996407827389838	False	hg	gh
head28124	SM_V7_1	58040318	58040418	+	836	100	Smp_008290	olap	0.0	0.928148980838412	9.606120431512863	0.0	57996935.0	58056968.0	+	60033	5.827610023441553	True	olap	olap
head28127	SM_V7_ZW	58056570	58056670	-	172	100	Smp_135350	hg	46311.0		0.6136197129259944	0.0	58102981.0	58123970.0	+	20989	0.5662231823764694	False	hg	gh
head28132	SM_V7_1	58092192	58092292	+	3221	100	Smp_126640	olap	0.0	0.4996519546222845	7.64375880243185	0.0	58060215.0	58093149.0	+	32934	1.4970648965839959	True	olap	olap
head28133	SM_V7_ZW	58090392	58090492	+	306	100	Smp_135350	hg	12489.0		0.0	0.0	58102981.0	58123970.0	+	20989	0.5662231823764694	True	hg	hg
head28134	SM_V7_1	58125363	58125463	-	3026	100	Smp_008320	olap	0.0	0.7012623606115043	5.099779460627192	0.0	58123501.0	58132581.0	-	9080	98.90845285248774	True	olap	olap
head28135	SM_V7_1	58138531	58138631	+	239	100	Smp_340170	olap	0.0	0.16417975952298552	8.907720456719959	0.0	58134535.0	58173605.0	+	39070	8.540366369343241	True	olap	olap
head28145	SM_V7_ZW	58210144	58210244	-	2673	100	Smp_024370	gh	5409.0		0.3068098564629972	0.0	58190686.0	58204735.0	+	14049	18.65378907538844	False	gh	hg
head28149	SM_V7_1	58232039	58232139	+	3160	100	Smp_342250	olap	0.0	0.7767678277539182	61.82827360941672	0.0	58189139.0	58240671.0	-	51532	3.1129154630206024	False	olap	olap
head28151	SM_V7_ZW	58251209	58251309	+	2888	100	Smp_135380	hg	3379.0		2.2986410549015472	0.0	58254688.0	58304302.0	-	49614	0.7196417935615786	False	gh	hg
head28152	SM_V7_ZW	58253681	58253781	+	599	100	Smp_135380	hg	907.0	0.6032927371841511	0.3068098564629972	0.0	58254688.0	58304302.0	-	49614	0.7196417935615786	False	gh	hg
head28156	SM_V7_1	58255773	58255873	+	482	100	Smp_126670	olap	0.0	0.9800819133304552	0.3068098564629972	0.0	58251806.0	58262431.0	-	10625	18.369709271755156	False	olap	olap
head28157	SM_V7_ZW	58269505	58269605	+	265	100	Smp_135380	olap	0.0		0.2043158912466557	0.0	58254688.0	58304302.0	-	49614	0.7196417935615786	False	olap	olap
head28166	SM_V7_1	58328216	58328316	+	765	100	Smp_247030	hg	11240.0		0.0	0.0	58339556.0	58416918.0	-	77362	1.4304926633357846	False	gh	hg
head28167	SM_V7_1	58334383	58334483	+	763	100	Smp_247030	hg	5073.0		0.680576371498967	0.0	58339556.0	58416918.0	-	77362	1.4304926633357846	False	gh	hg
head28172	SM_V7_1	58354495	58354595	+	1303	100	Smp_247030	olap	0.0	0.9620225510905432	0.0	0.0	58339556.0	58416918.0	-	77362	1.4304926633357846	False	olap	olap
head28174	SM_V7_1	58367402	58367502	-	765	100	Smp_247030	olap	0.0	0.05084526829286569	2.4832298464167666	0.0	58339556.0	58416918.0	-	77362	1.4304926633357846	True	olap	olap
head28177	SM_V7_1	58384599	58384699	+	3190	100	Smp_247030	olap	0.0		0.0	0.0	58339556.0	58416918.0	-	77362	1.4304926633357846	False	olap	olap
head28185	SM_V7_1	58447761	58447861	+	535	100	Smp_247030	gh	30843.0	-0.026973962921386298	1.090460987171791	0.0	58339556.0	58416918.0	-	77362	1.4304926633357846	False	hg	gh
head28187	SM_V7_1	58450510	58450610	-	766	100	Smp_247030	gh	33592.0		1.4654803353872734	0.0	58339556.0	58416918.0	-	77362	1.4304926633357846	True	hg	hg
head28192	SM_V7_1	58470434	58470534	+	171	100	Smp_213850	hg	25282.0		0.0	0.0	58495816.0	58505258.0	-	9442	35.74660559688971	False	gh	hg
head28194	SM_V7_ZW	58479313	58479413	-	1159	100	Smp_306200	olap	0.0		0.0	0.0	58438382.0	58486612.0	-	48230	2.5298591861472777	True	olap	olap
head28207	SM_V7_ZW	58599947	58600047	+	2959	100	Smp_198980	gh	30329.0		3.7547714388153177	0.0	58540139.0	58569618.0	+	29479	39.68746890381231	True	gh	gh
head28220	SM_V7_ZW	58640295	58640395	-	2584	100	Smp_204860	gh	7578.0	0.3007513069339988	2.035747178071772	0.0	58632541.0	58632717.0	-	176	278.2047923854546	True	hg	hg
head28228	SM_V7_ZW	58672780	58672880	+	2998	100	Smp_020550	olap	0.0	0.873701680441664	16.04361637767384	0.0	58668124.0	58735655.0	-	67531	8.509494277103306	False	olap	olap
head28238	SM_V7_1	58738650	58738750	-	911	100	Smp_083120	olap	0.0	0.07477580257560101	16.28559652549972	0.0	58729952.0	58740865.0	+	10913	10.94616911058779	False	olap	olap
head28240	SM_V7_ZW	58760821	58760921	+	1160	100	Smp_020540	hg	3718.0		0.0	0.0	58764639.0	58791173.0	+	26534	1.180401002247872	True	hg	hg
head28247	SM_V7_ZW	58785870	58785970	-	1424	100	Smp_020540	olap	0.0		2.5694828305551334	0.0	58764639.0	58791173.0	+	26534	1.180401002247872	False	olap	olap
head28254	SM_V7_1	58816626	58816726	+	973	100	Smp_345710	olap	0.0	0.7823161566467929	5.250909815112578	1.0	58812193.0	58831831.0	-	19638	17.40443992997754	False	olap	olap
head28256	SM_V7_ZW	58838106	58838206	-	239	100	Smp_323700	olap	0.0		0.0	0.0	58829548.0	58840885.0	-	11337	0.5684634283945792	True	olap	olap
head28258	SM_V7_1	58841625	58841725	+	2819	100	Smp_083080	hg	8580.0		0.5793352394621382	1.0	58850305.0	58862638.0	+	12333	47.27965429020858	True	hg	hg
head28260	SM_V7_ZW	58846261	58846361	-	1255	100	Smp_323700	gh	5376.0	0.3133542067509258	1.8647621664070824	0.0	58829548.0	58840885.0	-	11337	0.5684634283945792	True	hg	hg
head28265	SM_V7_ZW	58890814	58890914	+	355	100	Smp_133310	gh	4827.0	-0.0016057099121237052	4.546787897800788	0.0	58880959.0	58885987.0	+	5028	164.692763730501	True	gh	gh
head28266	SM_V7_ZW	58909719	58909819	+	816	100	Smp_133310	gh	23732.0	-0.05402774739473317	2.7845196966100465	1.0	58880959.0	58885987.0	+	5028	164.692763730501	True	gh	gh
head28271	SM_V7_ZW	58915999	58916099	-	275	100	Smp_133310	gh	30012.0		1.1493205274507736	0.0	58880959.0	58885987.0	+	5028	164.692763730501	False	gh	hg
head28282	SM_V7_1	58988124	58988224	+	496	100	Smp_167190	olap	0.0		0.3068098564629972	0.0	58894685.0	59004490.0	+	109805	0.5844085824223526	True	olap	olap
head28284	SM_V7_1	59000552	59000652	+	806	100	Smp_167190	olap	0.0	0.194806588135712	5.448934738159293	0.0	58894685.0	59004490.0	+	109805	0.5844085824223526	True	olap	olap
head28289	SM_V7_1	59016401	59016501	+	2286	100	Smp_083040	hg	9006.0		1.7383651735616414	0.0	59025507.0	59055062.0	-	29555	65.50422312799297	False	gh	hg
