head_id	seqid	start	end	strand	motherlength	length	neighbor_gene	relative_position	distance	correlation	complement_correlation	transcription	complement_transcription	repetitions	gene_start	gene_end	gene_strand	gene_length	gene_gene_transcription	gene_gene_complement_transcription	same_strand	gene_stream	head_stream
head9614	SM_V7_6	9668924	9669024	-	628	100	Smp_138890	gh	4157.0			0.0	0.0	0.0	9652037.0	9664767.0	+	12730	0.0011167633808124712	1.0068552514175102	False	gh	hg
head9615	SM_V7_6	23633208	23633308	+	619	100	Smp_334810	gh	17960.0			0.0	0.07108198918871378	0.0	23597934.0	23615248.0	+	17314	0.00013684877207022022	0.00020527315810533027	True	gh	gh
head9616	SM_V7_6	8324788	8324888	-	540	100	Smp_164380	hg	5124.0			0.0	0.0	0.0	8330012.0	8382596.0	+	52584	0.0007885382187246379	0.3410991037568863	False	hg	gh
head9617	SM_V7_6	16589240	16589340	+	903	100	Smp_341830	gh	1775.0	0.06393212047632102		0.308021953151093	0.01184699819811896	0.0	16566585.0	16587465.0	-	20880	0.010326406475371893	0.6492586225147283	False	hg	gh
head9618	SM_V7_6	20503841	20503941	+	572	100	Smp_059570	gh	2762.0			0.0	0.0	0.0	20453249.0	20501079.0	-	47830	0.0005696863026484134	0.1131198845302306	False	hg	gh
head9620	SM_V7_6	18623842	18623942	-	591	100	Smp_347550	olap	0.0			0.0	0.01184699819811896	0.0	18560798.0	18638932.0	-	78134	0.0018043269070777848	0.22443400738290228	True	olap	olap
head9622	SM_V7_6	23565138	23565238	-	577	100	Smp_317760	olap	0.0	0.4665128513010343		1.0899238342269444	0.0	0.0	23560559.0	23573016.0	+	12457	0.018164699814086232	0.11440907788662688	False	olap	olap
head9623	SM_V7_6	3903365	3903465	-	579	100	Smp_123120	gh	11520.0			0.0	0.04738799279247585	0.0	3863592.0	3891845.0	-	28253	0.00029352276709316785	0.03107148148800535	True	hg	hg
head9624	SM_V7_6	9592105	9592205	-	622	100	Smp_138900	gh	14879.0			0.0	0.0	0.0	9514555.0	9577226.0	-	62671	0.001568988607879041	0.39406188578128293	True	hg	hg
head9628	SM_V7_6	1938847	1938947	+	578	100	Smp_074140	gh	3320.0			0.01184699819811896	0.0	0.0	1912422.0	1935527.0	+	23105	0.019740724112857818	4.397874410088127	True	gh	gh
head9629	SM_V7_6	20516659	20516759	-	586	100	Smp_059570	gh	15580.0			0.0	0.0	0.0	20453249.0	20501079.0	-	47830	0.0005696863026484134	0.1131198845302306	True	hg	hg
head9630	SM_V7_6	16150569	16150669	-	614	100	Smp_035800	gh	5805.0			0.0	0.0	0.0	16144369.0	16144764.0	-	395	0.014996200250783498	114.22605731021788	True	hg	hg
head9632	SM_V7_6	18655689	18655789	+	554	100	Smp_243000	olap	0.0	0.15648395827962164		0.17770497297178442	0.0	0.0	18645351.0	18677465.0	-	32114	0.00184452235755729	0.3996342139883625	False	olap	olap
head9633	SM_V7_6	21023532	21023632	+	595	100	Smp_016600	olap	0.0			0.01184699819811896	0.0	0.0	20969237.0	21057842.0	-	88605	0.001911992260404053	0.4721016414168303	False	olap	olap
head9637	SM_V7_6	18491092	18491192	+	606	100	Smp_050920	olap	0.0		-0.6008983368250894	0.0	0.11846998198118963	0.0	18485366.0	18499080.0	+	13714	0.0025915848471895057	1.8573024738191457	True	olap	olap
head9638	SM_V7_6	22109810	22109910	+	501	100	Smp_317620	olap	0.0			0.0	0.0	1.0	22108721.0	22116366.0	-	7645	0.0	0.002479424083321169	False	olap	olap
head9639	SM_V7_6	22134686	22134786	+	501	100	Smp_131380	olap	0.0			0.0	0.0	1.0	22133631.0	22154294.0	-	20663	0.006765454132401092	0.27096217143836915	False	olap	olap
head9640	SM_V7_6	21515875	21515975	+	657	100	Smp_213250	gh	1996.0			0.0	0.01184699819811896	0.0	21495492.0	21513879.0	+	18387	0.0017396473124991134	1.236051631221592	True	gh	gh
head9642	SM_V7_6	21120424	21120524	+	527	100	Smp_131230	hg	546.0			0.0	0.0	0.0	21121070.0	21165078.0	-	44008	0.34005472013869914	0.03583065488478535	False	gh	hg
head9643	SM_V7_6	11783719	11783819	-	561	100	Smp_194100	gh	11154.0			0.0	0.0	0.0	11763411.0	11772565.0	+	9154	0.0003882564408385065	0.000776512881677013	False	gh	hg
head9644	SM_V7_6	23187219	23187319	+	565	100	Smp_307070	gh	17947.0			0.0	0.01184699819811896	0.0	23135767.0	23169272.0	+	33505	0.0014497147474194225	0.08093651358153799	True	gh	gh
head9649	SM_V7_6	19866284	19866384	+	607	100	Smp_147060	hg	667.0			0.0	0.0	0.0	19867051.0	19888235.0	+	21184	0.0019014253150304227	0.014372538410671137	True	hg	hg
head9650	SM_V7_6	2607335	2607435	+	535	100	Smp_162300	gh	35393.0			0.0	0.0	0.0	2568699.0	2571942.0	+	3243	0.008767436224324856	0.5424851163801004	True	gh	gh
head9651	SM_V7_6	1916775	1916875	-	717	100	Smp_074140	olap	0.0			0.03554099459435688	0.0	0.0	1912422.0	1935527.0	+	23105	0.019740724112857818	4.397874410088127	False	olap	olap
head9654	SM_V7_6	21010465	21010565	-	576	100	Smp_016600	olap	0.0		-0.04458207814584099	0.0	0.08292898738683273	0.0	20969237.0	21057842.0	-	88605	0.001911992260404053	0.4721016414168303	True	olap	olap
head9655	SM_V7_6	3781091	3781191	+	532	100	Smp_346910	hg	2979.0	-0.41491520865490256		0.09477598558495168	0.01184699819811896	0.0	3784170.0	3784795.0	-	625	0.06634318990946618	75.41893828908117	False	gh	hg
head9656	SM_V7_6	20772633	20772733	-	516	100	Smp_342570	olap	0.0			0.0	0.04738799279247585	0.0	20708965.0	20889272.0	-	180307	0.00802253090556842	0.08072466396872532	True	olap	olap
head9657	SM_V7_6	11832457	11832557	+	594	100	Smp_334760	olap	0.0		0.17257624423089554	0.0	0.07108198918871378	0.0	11814806.0	11931126.0	+	116320	0.004185966522891071	0.019829870608440183	True	olap	olap
head9658	SM_V7_6	3566312	3566412	+	536	100	Smp_336310	olap	0.0			0.059234990990594816	0.0	0.0	3566400.0	3580234.0	-	13834	0.0010276418850471848	0.3286741295675913	False	olap	olap
head9660	SM_V7_6	14751356	14751456	-	442	100	Smp_247940	hg	35260.0			0.0	0.0	0.0	14786716.0	14827402.0	+	40686	0.0021547408608877825	0.3553866514477754	False	hg	gh
head9661	SM_V7_6	12088278	12088378	+	521	100	Smp_333850	olap	0.0			0.04738799279247585	0.0		12081276.0	12093685.0	+	12409	0.15141702910965166	0.02243568842419176	True	olap	olap
head9663	SM_V7_6	2616047	2616147	+	602	100	Smp_074390	hg	39585.0			0.0	0.0	0.0	2655732.0	2659933.0	-	4201	0.00028200424180240333	2.4903794593570234	False	gh	hg
head9664	SM_V7_6	3162049	3162149	+	586	100	Smp_247790	olap	0.0		-0.5971853699666057	0.01184699819811896	0.35540994594356884	0.0	3137336.0	3169879.0	+	32543	0.0010193158268977382	0.5513406499416516	True	olap	olap
head9665	SM_V7_6	6050800	6050900	-	535	100	Smp_243760	gh	21368.0			0.01184699819811896	0.0	0.0	6020848.0	6029432.0	-	8584	0.0011041004844472473	0.2219241973738967	True	hg	hg
head9667	SM_V7_6	21065745	21065845	-	570	100	Smp_016600	gh	7903.0			0.0	0.0	0.0	20969237.0	21057842.0	-	88605	0.001911992260404053	0.4721016414168303	True	hg	hg
head9669	SM_V7_6	23651077	23651177	+	529	100	Smp_163950	hg	7819.0			0.0	0.0	0.0	23658996.0	23664585.0	+	5589	0.007630916713764225	3.8534009705422174	True	hg	hg
head9670	SM_V7_6	1208570	1208670	+	403	100	Smp_331150	gh	801.0			0.01184699819811896	0.0	0.0	1204623.0	1207769.0	-	3146	0.013180067925434318	0.05347341844033352	False	hg	gh
head9673	SM_V7_6	20261818	20261918	-	529	100	Smp_098450	gh	6365.0			0.0	0.0	0.0	20229922.0	20255453.0	+	25531	0.001299267359474094	0.6978457792546751	False	gh	hg
head9674	SM_V7_6	4805982	4806082	-	558	100	Smp_123270	gh	7521.0			0.0	0.0	1.0	4790732.0	4798461.0	-	7729	0.004291835289783037	28.79898119360307	True	hg	hg
head9675	SM_V7_6	2754976	2755076	+	650	100	Smp_331230	olap	0.0	0.5223874341061472	0.5571631683056324	0.059234990990594816	0.059234990990594816	0.0	2750227.0	2760292.0	+	10065	0.03754786314157923	0.04001966604431642	True	olap	olap
head9678	SM_V7_6	2868910	2869010	-	488	100	Smp_179290	olap	0.0		0.7184197110568495	0.01184699819811896	0.9714538522457548	0.0	2832777.0	2876622.0	-	43845	0.0010808072252816935	0.19686903608506048	True	olap	olap
head9679	SM_V7_6	2534806	2534906	+	520	100	Smp_162290	olap	0.0	-0.001338245308098619		0.1540109765755465	0.0	0.0	2527710.0	2549035.0	-	21325	0.0012221991107086384	0.1706634394589517	False	olap	olap
head9680	SM_V7_6	19308054	19308154	+	565	100	Smp_149460	olap	0.0			0.01184699819811896	0.0	0.0	19187848.0	19327203.0	-	139355	0.000535582423652897	0.08958678699133696	False	olap	olap
head9681	SM_V7_6	1711016	1711116	-	528	100	Smp_174700	olap	0.0			0.023693996396237926	0.0	0.0	1697411.0	1745265.0	+	47854	0.06657035598851066	0.031515084854360005	False	olap	olap
head9682	SM_V7_6	22417931	22418031	-	497	100	Smp_317630	olap	0.0		0.3249292165580735	0.0	0.26063396035861713	0.0	22414303.0	22422246.0	-	7943	0.006860907932940604	0.09351715812942957	True	olap	olap
head9683	SM_V7_6	2264190	2264290	-	534	100	Smp_162230	hg	7047.0			0.0	0.023693996396237926	0.0	2271337.0	2325096.0	-	53759	0.0011679735569863744	0.5061071832028127	True	gh	gh
head9684	SM_V7_6	23200387	23200487	+	522	100	Smp_307070	gh	31115.0			0.0	0.0	0.0	23135767.0	23169272.0	+	33505	0.0014497147474194225	0.08093651358153799	True	gh	gh
head9685	SM_V7_6	23809987	23810087	+	434	100	Smp_077540	gh	4819.0			0.0	0.0	0.0	23777106.0	23805168.0	+	28062	0.00949887604082662	1.1600027421057468	True	gh	gh
head9687	SM_V7_6	3700095	3700195	-	479	100	Smp_001900	olap	0.0			0.0	0.0	0.0	3658888.0	3741525.0	+	82637	0.0006307924062069464	0.0055767783185114135	False	olap	olap
head9688	SM_V7_6	3858355	3858455	-	550	100	Smp_123120	hg	5137.0			0.0	0.01184699819811896	0.0	3863592.0	3891845.0	-	28253	0.00029352276709316785	0.03107148148800535	True	gh	gh
head9689	SM_V7_6	20138328	20138428	-	564	100	Smp_098420	gh	5360.0			0.0	0.0	1.0	20130636.0	20132968.0	-	2332	0.0	0.0	True	hg	hg
head9690	SM_V7_6	22032116	22032216	-	487	100	Smp_131370	hg	1054.0			0.0	0.023693996396237926	0.0	22033270.0	22039813.0	+	6543	0.01357977785203916	0.033858912777750966	False	hg	gh
head9693	SM_V7_6	14501780	14501880	-	489	100	Smp_247920	hg	9021.0			0.023693996396237926	0.0	0.0	14510901.0	14569585.0	+	58684	0.0007267601648358711	0.18265905476208227	False	hg	gh
head9694	SM_V7_6	14562720	14562820	+	477	100	Smp_247920	olap	0.0		0.24288465439605386	0.0	0.10662298378307064	0.0	14510901.0	14569585.0	+	58684	0.0007267601648358711	0.18265905476208227	True	olap	olap
head9695	SM_V7_6	13355348	13355448	+	545	100	Smp_334790	hg	43720.0			0.01184699819811896	0.0	0.0	13399168.0	13429789.0	-	30621	0.0009672282255738676	0.0710719300151678	False	gh	hg
head9696	SM_V7_6	12313455	12313555	+	569	100	Smp_214000	gh	24224.0			0.0	0.0	0.0	12208439.0	12289231.0	+	80792	0.000850487542690984	0.34359696724715755	True	gh	gh
head9697	SM_V7_6	3178628	3178728	-	510	100	Smp_089320	hg	4888.0			0.0	0.01184699819811896	0.0	3183616.0	3188452.0	-	4836	0.0017148260419113466	3.3519949616389937	True	gh	gh
head9700	SM_V7_6	17912040	17912140	-	561	100	Smp_156180	olap	0.0			0.0	0.0	0.0	17888786.0	17941912.0	+	53126	0.000981191734211562	0.000802793237082187	False	olap	olap
head9702	SM_V7_6	19535801	19535901	+	465	100	Smp_300210	gh	3056.0			0.0	0.01184699819811896	0.0	19529431.0	19532745.0	+	3314	0.0017874167468495718	0.07578647006642185	True	gh	gh
head9703	SM_V7_6	20401911	20402011	-	549	100	Smp_316110	gh	16343.0			0.0	0.0	0.0	20379403.0	20385568.0	-	6165	0.0007686616835762505	2.155711691589594	True	hg	hg
head9704	SM_V7_6	1970280	1970380	+	404	100	Smp_074150	olap	0.0		-0.4278738824854039	0.0	0.4857269261228774	0.0	1945757.0	1985051.0	+	39294	0.003346609660485583	1.3524222481117278	True	olap	olap
head9705	SM_V7_6	23640907	23641007	-	466	100	Smp_163950	hg	17989.0			0.0	0.0	0.0	23658996.0	23664585.0	+	5589	0.007630916713764225	3.8534009705422174	False	hg	gh
head9707	SM_V7_6	20481945	20482045	+	572	100	Smp_059570	olap	0.0			0.0	0.01184699819811896	0.0	20453249.0	20501079.0	-	47830	0.0005696863026484134	0.1131198845302306	False	olap	olap
head9708	SM_V7_6	17915988	17916088	-	474	100	Smp_156180	olap	0.0			0.0	0.0	0.0	17888786.0	17941912.0	+	53126	0.000981191734211562	0.000802793237082187	False	olap	olap
head9710	SM_V7_6	14480498	14480598	+	363	100	Smp_082300	gh	11536.0			0.0	0.0	0.0	14434281.0	14468962.0	+	34681	0.0009906373741975431	0.18087672056468931	True	gh	gh
head9711	SM_V7_6	19741466	19741566	+	475	100	Smp_147050	hg	43.0			0.04738799279247585	0.0	0.0	19741609.0	19766817.0	-	25208	0.0037127612569477866	1.8516809306802888	False	gh	hg
head9712	SM_V7_6	16135688	16135788	-	418	100	Smp_141450	gh	8278.0			0.0	0.0	0.0	16117427.0	16127410.0	-	9983	0.0010680455152065576	0.17397274725475706	True	hg	hg
head9713	SM_V7_6	20071765	20071865	+	435	100	Smp_128000	gh	693.0			0.0	0.04738799279247585	0.0	20060912.0	20071072.0	+	10160	0.0016324603816305653	2.6429533578598856	True	gh	gh
head9718	SM_V7_6	23408715	23408815	+	653	100	Smp_317730	gh	6382.0			0.0	0.0	0.0	23401769.0	23402333.0	+	564	0.0	0.8234083854011761	True	gh	gh
head9719	SM_V7_6	17700161	17700261	-	488	100	Smp_344760	olap	0.0			0.0	0.0	0.0	17670148.0	17742307.0	+	72159	0.0007388058577798379	0.056083573559465034	False	olap	olap
head9720	SM_V7_6	23234662	23234762	+	488	100	Smp_009250	hg	28955.0	0.3832987111368566		0.09477598558495168	0.0	0.0	23263717.0	23276943.0	+	13226	0.007076310733792514	2.8272100720340902	True	hg	hg
head9721	SM_V7_6	24117202	24117302	+	440	100	Smp_345450	hg	6429.0			0.023693996396237926	0.0	0.0	24123731.0	24148640.0	-	24909	0.0008561000745358759	0.8967172669610779	False	gh	hg
head9722	SM_V7_6	17692547	17692647	+	517	100	Smp_344760	olap	0.0			0.0	0.023693996396237926	0.0	17670148.0	17742307.0	+	72159	0.0007388058577798379	0.056083573559465034	True	olap	olap
head9723	SM_V7_6	5836893	5836993	+	394	100	Smp_172210	olap	0.0	0.057570485942605686		0.7226668900852566	0.0	0.0	5804340.0	5861724.0	-	57384	0.006627084939349273	0.051427004934327225	False	olap	olap
head9724	SM_V7_6	20536257	20536357	-	439	100	Smp_059570	gh	35178.0			0.01184699819811896	0.0	0.0	20453249.0	20501079.0	-	47830	0.0005696863026484134	0.1131198845302306	True	hg	hg
head9726	SM_V7_6	21751189	21751289	+	473	100	Smp_337210	olap	0.0			0.0	0.03554099459435688	0.0	21748525.0	21801162.0	-	52637	0.0010128140260944837	0.00011253489178827595	False	olap	olap
head9728	SM_V7_6	1729900	1730000	+	621	100	Smp_174700	olap	0.0		0.3819349988867744	0.01184699819811896	0.07108198918871378	0.0	1697411.0	1745265.0	+	47854	0.06657035598851066	0.031515084854360005	True	olap	olap
head9729	SM_V7_6	5063037	5063137	+	514	100	Smp_123300	hg	3081.0			0.0	0.0	0.0	5066218.0	5090322.0	+	24104	0.0005897941353195633	0.12911576612370773	True	hg	hg
head9730	SM_V7_6	23095184	23095284	-	457	100	Smp_317700	gh	13045.0			0.0	0.0	0.0	23074734.0	23082139.0	-	7405	0.0	0.0003199729425555425	True	hg	hg
head9731	SM_V7_6	15125611	15125711	-	478	100	Smp_025030	hg	10225.0			0.0	0.0	0.0	15135936.0	15158820.0	+	22884	0.012476518815533428	0.5762495059572721	False	hg	gh
head9732	SM_V7_6	22506282	22506382	-	465	100	Smp_308930	olap	0.0		0.27629262984848235	0.0	0.16585797477366546	0.0	22503325.0	22508659.0	-	5334	0.004219965612378333	1.3239586850203813	True	olap	olap
head9733	SM_V7_6	4558765	4558865	+	467	100	Smp_123230	olap	0.0			0.01184699819811896	0.0	0.0	4547860.0	4580881.0	-	33021	0.00032289447255707165	0.18537730441137665	False	olap	olap
head9735	SM_V7_6	652972	653072	+	431	100	Smp_315070	gh	13104.0			0.0	0.0	1.0	632491.0	639868.0	+	7377	0.0012847497029273651	0.11980290979797675	True	gh	gh
head9736	SM_V7_6	11873147	11873247	+	420	100	Smp_334760	olap	0.0			0.0	0.03554099459435688	0.0	11814806.0	11931126.0	+	116320	0.004185966522891071	0.019829870608440183	True	olap	olap
head9738	SM_V7_6	8319765	8319865	+	474	100	Smp_164380	hg	10147.0	0.13315383960502436		0.059234990990594816	0.0	0.0	8330012.0	8382596.0	+	52584	0.0007885382187246379	0.3410991037568863	True	hg	hg
head9741	SM_V7_6	19221640	19221740	+	467	100	Smp_149460	olap	0.0			0.023693996396237926	0.0	0.0	19187848.0	19327203.0	-	139355	0.000535582423652897	0.08958678699133696	False	olap	olap
head9742	SM_V7_6	20271392	20271492	+	422	100	Smp_098450	gh	15939.0			0.0	0.0	0.0	20229922.0	20255453.0	+	25531	0.001299267359474094	0.6978457792546751	True	gh	gh
head9743	SM_V7_6	7983357	7983457	-	480	100	Smp_158130	hg	2066.0		-0.1608633574718883	0.01184699819811896	0.14216397837742753	0.0	7985523.0	8018675.0	-	33152	0.001179268039750017	0.5807359064841676	True	gh	gh
head9745	SM_V7_6	18226838	18226938	-	430	100	Smp_063070	olap	0.0			0.01184699819811896	0.0	0.0	18219906.0	18273338.0	+	53432	0.002616308181198603	0.29535458713344565	False	olap	olap
head9748	SM_V7_6	12476656	12476756	+	396	100	Smp_068510	olap	0.0			0.0	0.08292898738683273	0.0	12458102.0	12517638.0	+	59536	0.0034823042943274963	0.4101557492267334	True	olap	olap
head9749	SM_V7_6	917555	917655	+	431	100	Smp_155560	gh	16276.0			0.0	0.0	1.0	892781.0	901279.0	+	8498	0.0022305480250635846	2.8431122764466714	True	gh	gh
head9750	SM_V7_6	4069531	4069631	-	398	100	Smp_001980	gh	8253.0			0.0	0.0	0.0	4048899.0	4061278.0	-	12379	0.0040195001560788144	0.05665581172377757	True	hg	hg
head9751	SM_V7_6	20736667	20736767	+	500	100	Smp_342570	olap	0.0	-0.4047669484460499		2.4760226234068634	0.0	0.0	20708965.0	20889272.0	-	180307	0.00802253090556842	0.08072466396872532	False	olap	olap
head9754	SM_V7_6	14159067	14159167	-	423	100	Smp_346110	gh	8549.0			0.0	0.0	0.0	14146847.0	14150518.0	-	3671	0.005486215455407855	0.5305493063935597	True	hg	hg
head9755	SM_V7_6	23506351	23506451	+	653	100	Smp_191670	gh	4758.0		0.21060715359644866	0.0	0.07108198918871378	1.0	23498969.0	23501593.0	+	2624	0.000902972423637116	0.6803897212105668	True	gh	gh
head9756	SM_V7_6	23458442	23458542	+	653	100	Smp_317740	gh	6269.0		0.06104337712764245	0.0	0.2487869621604982	1.0	23451609.0	23452173.0	+	564	0.0	0.07982020062562423	True	gh	gh
head9758	SM_V7_6	20205713	20205813	+	444	100	Smp_176270	olap	0.0			0.0	0.03554099459435688	1.0	20202373.0	20225818.0	-	23445	0.0002021240895392444	0.3132923387858288	False	olap	olap
head9759	SM_V7_6	2700387	2700487	+	446	100	Smp_074410	hg	2581.0			0.0	0.0	0.0	2703068.0	2716095.0	-	13027	0.0051836869370751595	0.41587719935517015	False	gh	hg
head9760	SM_V7_6	16989433	16989533	+	312	100	Smp_154250	gh	8938.0			0.0	0.01184699819811896	0.0	16945561.0	16980495.0	-	34934	0.0007799878586956437	0.3953860193275003	False	hg	gh
head9765	SM_V7_6	21667955	21668055	+	401	100	Smp_016750	gh	9673.0			0.03554099459435688	0.0	0.0	21644265.0	21658282.0	-	14017	8.45187857467287e-05	0.0011832630004542015	False	hg	gh
head9766	SM_V7_6	13595885	13595985	+	462	100	Smp_342100	hg	920.0			0.01184699819811896	0.0	0.0	13596905.0	13608930.0	-	12025	0.0005911184132117569	0.3727001595300127	False	gh	hg
head9767	SM_V7_6	6611312	6611412	-	361	100	Smp_344960	hg	6012.0			0.0	0.0	0.0	6617424.0	6650642.0	+	33218	0.0012125893754471814	0.4101761884417068	False	hg	gh
head9769	SM_V7_6	11990329	11990429	-	462	100	Smp_141980	olap	0.0	0.16034878005559694	0.1923766010453155	0.29617495495297397	0.11846998198118963	0.0	11941706.0	12003622.0	+	61916	0.010255815999405265	0.26680428786512506	False	olap	olap
head9770	SM_V7_6	13918198	13918298	-	442	100	Smp_092180	gh	4232.0			0.07108198918871378	0.0	0.0	13903482.0	13913966.0	+	10484	0.00033900223764171005	0.33798523092878496	False	gh	hg
head9773	SM_V7_6	13277423	13277523	-	377	100	Smp_334780	olap	0.0			0.0	0.0	0.0	13208412.0	13283269.0	-	74857	0.0011078320983586402	0.040151000479083855	True	olap	olap
head9774	SM_V7_6	15590571	15590671	-	329	100	Smp_024860	hg	14346.0			0.0	0.0	0.0	15605017.0	15613647.0	+	8630	0.015924122722848197	0.16445775018941503	False	hg	gh
head9776	SM_V7_6	8333409	8333509	-	539	100	Smp_164380	olap	0.0			0.023693996396237926	0.01184699819811896	0.0	8330012.0	8382596.0	+	52584	0.0007885382187246379	0.3410991037568863	False	olap	olap
head9777	SM_V7_6	9221160	9221260	-	419	100	Smp_343480	olap	0.0			0.0	0.01184699819811896	0.0	9217362.0	9245742.0	-	28380	0.012105812112242771	0.0037152319930676093	True	olap	olap
head9778	SM_V7_6	19008225	19008325	+	409	100	Smp_051130	olap	0.0			0.01184699819811896	0.023693996396237926	0.0	19005229.0	19024305.0	-	19076	0.005340961653586867	0.07092300242321165	False	olap	olap
head9779	SM_V7_6	6006250	6006350	-	388	100	Smp_331380	olap	0.0			0.023693996396237926	0.0	0.0	6004376.0	6016577.0	+	12201	0.0013593801719012002	0.7804784158387035	False	olap	olap
head9780	SM_V7_6	2896067	2896167	-	331	100	Smp_247750	hg	2185.0			0.0	0.0	0.0	2898352.0	2905443.0	-	7091	0.00033414181915439176	0.0006682836383087835	True	gh	gh
head9781	SM_V7_6	8852316	8852416	+	356	100	Smp_331450	hg	4950.0			0.0	0.0	0.0	8857366.0	8861781.0	+	4415	0.01932013296182481	0.3976727367975606	True	hg	hg
head9783	SM_V7_6	19303002	19303102	-	386	100	Smp_149460	olap	0.0			0.0	0.03554099459435688	0.0	19187848.0	19327203.0	-	139355	0.000535582423652897	0.08958678699133696	True	olap	olap
head9785	SM_V7_6	17094321	17094421	+	426	100	Smp_316080	olap	0.0			0.0	0.0	0.0	17063391.0	17098452.0	-	35061	0.011218172333291964	0.034330310513929624	False	olap	olap
head9786	SM_V7_6	18773617	18773717	-	407	100	Smp_149400	olap	0.0			0.0	0.01184699819811896	0.0	18764809.0	18815200.0	+	50391	0.0009168957348070877	0.03392514218786224	False	olap	olap
head9787	SM_V7_6	11227491	11227591	+	391	100	Smp_334740	hg	4691.0			0.0	0.0	0.0	11232282.0	11258269.0	-	25987	0.003099995680425172	0.5874035932687991	False	gh	hg
head9790	SM_V7_6	16397436	16397536	+	523	100	Smp_169880	gh	6932.0			0.01184699819811896	0.0	0.0	16374038.0	16390504.0	-	16466	0.000359741230357068	0.01064834041856921	False	hg	gh
head9792	SM_V7_6	3596940	3597040	+	368	100	Smp_123090	olap	0.0			0.0	0.0	0.0	3589719.0	3597250.0	+	7531	0.0009438585737447056	0.000629239049163137	True	olap	olap
head9794	SM_V7_6	19920513	19920613	+	392	100	Smp_147070	olap	0.0	-0.045704967187590144		0.08292898738683273	0.0	0.0	19897428.0	19955057.0	-	57629	0.0014184575051973975	0.3654481024622339	False	olap	olap
head9795	SM_V7_6	21074611	21074711	+	415	100	Smp_016600	gh	16769.0			0.0	0.0	0.0	20969237.0	21057842.0	-	88605	0.001911992260404053	0.4721016414168303	False	hg	gh
head9797	SM_V7_6	4495777	4495877	+	454	100	Smp_331310	olap	0.0		-0.01860584067767989	0.0	0.14216397837742753	0.0	4484521.0	4497323.0	+	12802	0.0032389074905027626	0.1662947645838133	True	olap	olap
head9798	SM_V7_6	22931095	22931195	-	404	100	Smp_009310	gh	6354.0			0.0	0.0	0.0	22922885.0	22924741.0	-	1856	0.4710713723174458	218.90010065013576	True	hg	hg
head9800	SM_V7_6	14165601	14165701	-	427	100	Smp_346110	gh	15083.0			0.0	0.0	0.0	14146847.0	14150518.0	-	3671	0.005486215455407855	0.5305493063935597	True	hg	hg
head9801	SM_V7_6	24066911	24067011	+	366	100	Smp_164020	olap	0.0	-0.8566165540699442		0.3317159495473309	0.0	0.0	24055618.0	24098809.0	-	43191	0.01843250396873409	0.07326371741144161	False	olap	olap
head9802	SM_V7_6	15759556	15759656	+	350	100	Smp_317480	olap	0.0			0.0	0.0	0.0	15755448.0	15759750.0	-	4302	0.005783053513726132	0.001652301003921752	False	olap	olap
head9803	SM_V7_6	3321237	3321337	-	341	100	Smp_170910	olap	0.0	0.588978313216525		0.13031698017930854	0.0	0.0	3296306.0	3330075.0	+	33769	0.0013682162034014615	0.5276753824451637	False	olap	olap
head9804	SM_V7_6	6336616	6336716	-	409	100	Smp_158670	gh	48.0	0.3486856271217728	0.6466620885680638	0.11846998198118963	0.14216397837742753	0.0	6296566.0	6336568.0	+	40002	0.019309641580854863	0.40328127209586	False	gh	hg
head9807	SM_V7_6	6411155	6411255	-	310	100	Smp_158620	hg	2140.0		0.2772269995995356	0.01184699819811896	0.07108198918871378	0.0	6413395.0	6459643.0	+	46248	0.6865664368318294	0.3644166155648684	False	hg	gh
head9810	SM_V7_6	20367365	20367465	-	381	100	Smp_059540	olap	0.0	-0.5746388980323678		0.17770497297178442	0.0	0.0	20358262.0	20372039.0	+	13777	0.0012038758421547904	1.860934078576559	False	olap	olap
head9811	SM_V7_6	1954534	1954634	-	324	100	Smp_074150	olap	0.0			0.01184699819811896	0.023693996396237926	0.0	1945757.0	1985051.0	+	39294	0.003346609660485583	1.3524222481117278	False	olap	olap
head9813	SM_V7_6	16407832	16407932	+	472	100	Smp_169880	gh	17328.0			0.0	0.0	0.0	16374038.0	16390504.0	-	16466	0.000359741230357068	0.01064834041856921	False	hg	gh
head9814	SM_V7_6	12718933	12719033	+	443	100	Smp_345060	olap	0.0			0.0	0.0	0.0	12714929.0	12720390.0	+	5461	0.0019524443102558254	0.002386320823646009	True	olap	olap
head9815	SM_V7_6	2587169	2587269	+	419	100	Smp_162300	gh	15227.0			0.0	0.0	0.0	2568699.0	2571942.0	+	3243	0.008767436224324856	0.5424851163801004	True	gh	gh
head9816	SM_V7_6	12331455	12331555	-	423	100	Smp_141940	hg	23434.0			0.0	0.0	0.0	12354989.0	12360820.0	+	5831	0.0004063453334974776	0.3590061021450215	False	hg	gh
head9818	SM_V7_6	20331891	20331991	-	372	100	Smp_154220	hg	4845.0			0.0	0.0	0.0	20336836.0	20341438.0	-	4602	0.00025743151234504483	0.0023168836111054033	True	gh	gh
head9820	SM_V7_6	19265994	19266094	+	349	100	Smp_149460	olap	0.0			0.03554099459435688	0.0	0.0	19187848.0	19327203.0	-	139355	0.000535582423652897	0.08958678699133696	False	olap	olap
